Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,282672,-,-,-,51.05,-114.02,-7,1059,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,1,1,0,30,-26,1.29,0.012,0.64,0,0,0,0,0,-30.1,0,0,0,0,0.324,68.16,151.9,0.88,0.8,887,0.2,269,2.2,0.0000,0.0000
2022,1,1,1,30,-25.900000000000002,1.29,0.011,0.64,0,0,0,0,0,-30,0,0,0,0,0.323,68.39,150.29,0.89,0.8,886,0.2,266,2.3000000000000003,0.0000,0.0000
2022,1,1,2,30,-25.6,1.28,0.012,0.64,0,0,0,0,0,-29.8,0,0,0,0,0.324,68.12,144.74,0.9,0.8,886,0.2,262,2.4000000000000004,0.0000,0.0000
2022,1,1,3,30,-25,1.25,0.014,0.64,0,0,0,0,0,-29.3,0,0,0,0,0.325,67.27,136.86,0.91,0.8,885,0.2,260,2.6,0.0000,0.0000
2022,1,1,4,30,-24.3,1.24,0.015,0.64,0,0,0,0,0,-28.6,0,0,0,0,0.329,67.22,127.86,0.91,0.8,885,0.2,260,2.7,0.0000,0.0000
2022,1,1,5,30,-23.5,1.22,0.015,0.64,0,0,0,0,0,-27.900000000000002,0,0,0,0,0.333,67.1,118.47,0.92,0.8,884,0.30000000000000004,261,2.8000000000000003,0.0000,0.0000
2022,1,1,6,30,-22.6,1.22,0.013000000000000001,0.64,0,0,0,0,0,-27.1,0,0,0,0,0.337,66.98,109.14,0.91,0.8,884,0.30000000000000004,261,2.9000000000000004,0.0000,0.0000
2022,1,1,7,30,-21.700000000000003,1.22,0.013000000000000001,0.64,0,0,0,0,0,-26.200000000000003,0,0,0,0,0.339,67.2,100.21000000000001,0.92,0.8,883,0.4,264,3,0.0000,0.0000
2022,1,1,8,30,-20.200000000000003,1.21,0.013000000000000001,0.64,0,0,0,0,0,-25.200000000000003,0,0,0,0,0.338,64.24,92.03,0.92,0.8,883,0.4,268,3.1,0.0000,0.0000
2022,1,1,9,30,-17.400000000000002,1.21,0.012,0.64,23,556,74,0,0,-23.200000000000003,23,556,0,74,0.338,60.84,84.78,0.92,0.8,882,0.5,271,3.3000000000000003,0.0000,0.0000
2022,1,1,10,30,-14.200000000000001,1.21,0.012,0.64,36,736,173,0,7,-19.700000000000003,72,470,0,160,0.337,62.92,79.24,0.93,0.8,882,0.6000000000000001,272,3.7,7.6275,5.8180
2022,1,1,11,30,-11.8,1.19,0.012,0.64,43,813,246,0,0,-16.900000000000002,63,717,0,242,0.337,65.92,75.52,0.93,0.8,882,0.6000000000000001,276,3.9000000000000004,11.7812,9.0454
2022,1,1,12,30,-10.3,1.19,0.014,0.64,46,834,276,0,7,-15,113,534,0,260,0.334,68.4,73.97,0.9400000000000001,0.8,882,0.6000000000000001,278,3.9000000000000004,12.8320,9.8791
2022,1,1,13,30,-9.4,1.2,0.014,0.64,46,814,260,4,7,-13.5,84,5,50,85,0.33,71.78,74.76,0.9400000000000001,0.8,881,0.7000000000000001,277,3.8000000000000003,4.1653,3.2024
2022,1,1,14,30,-9.4,1.21,0.016,0.64,42,747,200,6,7,-12.9,101,16,83,104,0.329,75.82000000000001,77.8,0.9400000000000001,0.8,881,0.7000000000000001,275,4.2,4.9821,3.8091
2022,1,1,15,30,-9.700000000000001,1.19,0.021,0.64,32,591,106,7,6,-13.3,32,0,100,32,0.331,74.96000000000001,82.8,0.9500000000000001,0.8,880,0.7000000000000001,274,5,0.0000,0.0000
2022,1,1,16,30,-9.700000000000001,1.18,0.023,0.64,7,101,8,5,6,-13.600000000000001,3,0,67,3,0.335,72.92,89.17,0.9500000000000001,0.8,880,0.8,274,5.800000000000001,0.0000,0.0000
2022,1,1,17,30,-9.4,1.17,0.024,0.64,0,0,0,0,9,-13.4,0,0,0,0,0.34,72.37,97.43,0.96,0.8,880,0.7000000000000001,272,6.2,0.0000,0.0000
2022,1,1,18,30,-9,1.18,0.024,0.64,0,0,0,0,9,-13,0,0,0,0,0.343,72.49,106.15,0.9500000000000001,0.8,880,0.7000000000000001,270,5.9,0.0000,0.0000
2022,1,1,19,30,-8.8,1.21,0.026000000000000002,0.64,0,0,0,0,9,-12.5,0,0,0,0,0.34400000000000003,74.55,115.38,0.9500000000000001,0.8,880,0.7000000000000001,269,4.800000000000001,0.0000,0.0000
