Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,282671,-,-,-,51.09,-114.02,-7,1072,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,1,1,0,30,-9.5,1.32,0.017,0.64,0,0,0,0,6,-16,0,0,0,0,0.34500000000000003,58.94,151.86,0.93,0.8,888,0.7000000000000001,262,2.8000000000000003,0.0000,0.0000
2019,1,1,1,30,-8.200000000000001,1.27,0.019,0.64,0,0,0,0,6,-14.5,0,0,0,0,0.337,60.59,150.25,0.9400000000000001,0.8,887,0.9,267,3,0.0000,0.0000
2019,1,1,2,30,-7.2,1.24,0.018000000000000002,0.64,0,0,0,0,9,-12.3,0,0,0,0,0.328,66.78,144.71,0.9400000000000001,0.8,886,1.1,270,3.2,0.0000,0.0000
2019,1,1,3,30,-6.300000000000001,1.23,0.015,0.64,0,0,0,0,6,-10.600000000000001,0,0,0,0,0.319,71.72,136.83,0.9400000000000001,0.8,885,1.2000000000000002,271,3.6,0.0000,0.0000
2019,1,1,4,30,-5.5,1.24,0.011,0.64,0,0,0,0,6,-9.4,0,0,0,0,0.312,73.94,127.85000000000001,0.93,0.8,884,1.2000000000000002,274,4,0.0000,0.0000
2019,1,1,5,30,-4.5,1.25,0.011,0.64,0,0,0,0,6,-8.8,0,0,0,0,0.306,72.2,118.47,0.93,0.8,884,1.2000000000000002,284,4.5,0.0000,0.0000
2019,1,1,6,30,-3.6,1.3,0.013000000000000001,0.64,0,0,0,0,6,-7.800000000000001,0,0,0,0,0.303,72.89,109.15,0.92,0.8,884,1.1,295,5,0.0000,0.0000
2019,1,1,7,30,-3.1,1.3800000000000001,0.012,0.64,0,0,0,0,6,-6.9,0,0,0,0,0.305,74.8,100.24000000000001,0.91,0.8,885,0.9,301,5.1000000000000005,0.0000,0.0000
2019,1,1,8,30,-2.6,1.37,0.014,0.64,0,0,0,0,4,-6.5,0,0,0,0,0.309,74.33,92.06,0.91,0.8,885,0.8,305,5.300000000000001,0.0000,0.0000
2019,1,1,9,30,-2,1.3800000000000001,0.014,0.64,24,529,72,0,0,-6.1000000000000005,24,529,0,72,0.311,73.78,84.84,0.91,0.8,886,0.7000000000000001,307,5.2,0.0000,0.0000
2019,1,1,10,30,-1.4000000000000001,1.34,0.016,0.64,39,717,172,0,0,-5.6000000000000005,39,717,0,172,0.312,72.98,79.3,0.92,0.8,887,0.7000000000000001,302,4.7,8.1990,6.2534
2019,1,1,11,30,-1,1.33,0.018000000000000002,0.64,46,794,244,5,0,-5.5,101,284,67,172,0.313,71.67,75.59,0.92,0.8,886,0.7000000000000001,293,4.3,8.3685,6.4244
2019,1,1,12,30,-0.7000000000000001,1.33,0.017,0.64,48,822,274,2,7,-5.5,99,480,33,231,0.313,70.04,74.05,0.92,0.8,886,0.7000000000000001,285,4.2,11.3924,8.7696
2019,1,1,13,30,-0.5,1.34,0.018000000000000002,0.64,48,801,257,4,7,-5.6000000000000005,129,65,50,146,0.314,68.67,74.84,0.93,0.8,886,0.8,281,4.3,7.1494,5.4959
