Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,283469,-,-,-,51.09,-113.98,-7,1085,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,1,1,0,0,-10.3,1.32,0.017,0.64,0,0,0,0,6,-16.1,0,0,0,0,0.34800000000000003,62.58,150.9,0.92,0.8,888,0.6000000000000001,258,2.6,0.0000,0.0000
2019,1,1,0,30,-9.600000000000001,1.32,0.017,0.64,0,0,0,0,6,-16.1,0,0,0,0,0.34500000000000003,59.21,151.86,0.93,0.8,888,0.7000000000000001,262,2.8000000000000003,0.0000,0.0000
2019,1,1,1,0,-8.9,1.28,0.019,0.64,0,0,0,0,6,-14.5,0,0,0,0,0.343,63.7,151.63,0.93,0.8,887,0.8,265,2.9000000000000004,0.0000,0.0000
2019,1,1,1,30,-8.3,1.28,0.019,0.64,0,0,0,0,6,-14.5,0,0,0,0,0.338,60.78,150.24,0.9400000000000001,0.8,887,0.9,267,3,0.0000,0.0000
2019,1,1,2,0,-7.6000000000000005,1.24,0.018000000000000002,0.64,0,0,0,0,9,-12.4,0,0,0,0,0.332,68.69,147.86,0.9400000000000001,0.8,887,1,269,3.1,0.0000,0.0000
2019,1,1,2,30,-7.2,1.24,0.018000000000000002,0.64,0,0,0,0,9,-12.4,0,0,0,0,0.328,66.52,144.70000000000002,0.9400000000000001,0.8,886,1.1,270,3.3000000000000003,0.0000,0.0000
2019,1,1,3,0,-6.800000000000001,1.23,0.015,0.64,0,0,0,0,6,-10.600000000000001,0,0,0,0,0.323,74.60000000000001,140.96,0.9400000000000001,0.8,886,1.2000000000000002,271,3.4000000000000004,0.0000,0.0000
2019,1,1,3,30,-6.300000000000001,1.23,0.015,0.64,0,0,0,0,6,-10.600000000000001,0,0,0,0,0.32,71.72,136.82,0.9400000000000001,0.8,885,1.2000000000000002,271,3.7,0.0000,0.0000
2019,1,1,4,0,-5.9,1.24,0.011,0.64,0,0,0,0,6,-9.4,0,0,0,0,0.316,76.54,132.41,0.9400000000000001,0.8,885,1.2000000000000002,272,3.9000000000000004,0.0000,0.0000
2019,1,1,4,30,-5.5,1.24,0.011,0.64,0,0,0,0,6,-9.4,0,0,0,0,0.312,74.16,127.84,0.93,0.8,884,1.2000000000000002,274,4.1000000000000005,0.0000,0.0000
