name,id,address,date,kWh,public_url,installationDate,uid
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 8:00,0.414,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 9:00,2.825,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 10:00,4.608,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 11:00,5.658,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 12:00,8.383,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 13:00,6.316,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 14:00,4.131,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 15:00,2.547,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 16:00,0.339,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 8:00,0.561,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 9:00,4.828,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 10:00,10.574,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 11:00,14.85,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 12:00,9.157,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 13:00,12.968,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 14:00,10.826,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 15:00,4.7,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 16:00,0.472,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 8:00,0.463,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 9:00,4.728,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 10:00,8.907,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 11:00,6.775,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 12:00,10.633,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 13:00,6.319,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 14:00,3.749,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 15:00,5.381,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 16:00,1.175,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 8:00,0.35,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 9:00,2.769,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 10:00,4.248,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 11:00,4.738,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 12:00,6.114,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 13:00,5.542,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 14:00,4.139,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 15:00,2.467,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 16:00,0.236,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 8:00,0.394,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 9:00,2.848,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 10:00,4.563,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 11:00,5.174,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 12:00,5.423,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 13:00,5.347,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 14:00,5.666,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 15:00,4.743,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 16:00,0.938,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 8:00,0.068,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 9:00,3.051,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 10:00,5.007,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 11:00,6.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 12:00,7.283,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 13:00,5.94,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 14:00,4.513,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 15:00,3.077,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 16:00,0.404,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 8:00,0.14,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 9:00,3.641,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 10:00,7.266,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 11:00,5.059,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 12:00,4.994,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 13:00,5.302,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 14:00,4.813,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 15:00,2.367,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 16:00,0.225,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 8:00,0.116,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 9:00,2.693,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 10:00,3.753,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 11:00,7.236,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 12:00,9.31,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 13:00,10.402,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 14:00,4.366,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 15:00,2.753,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,12/12/2017 16:00,0.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-12 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 8:00,0.397,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 9:00,4.754,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 10:00,11.204,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 11:00,9.992,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 12:00,11.266,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 13:00,5.61,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 14:00,4.279,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 15:00,2.577,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,13/12/2017 16:00,0.231,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-13 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 8:00,0.201,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 9:00,2.835,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 10:00,5.048,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 11:00,5.727,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 12:00,12.676,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 13:00,17.34,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 14:00,9.926,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 15:00,4.219,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,14/12/2017 16:00,0.239,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-14 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 8:00,0.019,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 9:00,2.898,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 10:00,9.644,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 11:00,6.797,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 12:00,21.271,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 13:00,10.837,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 14:00,8.996,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 15:00,3.347,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,15/12/2017 16:00,0.254,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-15 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 8:00,0.17,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 9:00,2.595,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 10:00,4.708,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 11:00,5.893,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 12:00,5.556,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 13:00,5.31,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 14:00,4.764,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 15:00,2.723,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,16/12/2017 16:00,0.171,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-16 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 9:00,1.029,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 10:00,3.967,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 11:00,5.636,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 12:00,9.115,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 13:00,8.113,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 14:00,4.184,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 15:00,3.843,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,17/12/2017 16:00,0.889,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-17 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 9:00,0.445,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 10:00,4.275,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 11:00,7.64,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 11:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 12:00,12.303,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 13:00,13.508,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 14:00,5.046,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 15:00,2.413,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,18/12/2017 16:00,0.221,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-18 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 8:00,0.06,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 08:00:00
Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 9:00,2.383,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 09:00:00
Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 10:00,3.899,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 10:00:00
Telus Spark,594148,220 ST GEORGES DR NE,26/12/2017 12:00,0.003,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-26 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,26/12/2017 13:00,0.001,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-26 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 12:00,0.006,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 12:00:00
Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 13:00,0.557,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 13:00:00
Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 14:00,0.563,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 14:00:00
Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 15:00,0.19,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 15:00:00
Telus Spark,594148,220 ST GEORGES DR NE,29/12/2017 16:00,0.001,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-29 16:00:00
Telus Spark,594148,220 ST GEORGES DR NE,30/12/2017 12:00,0.003,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-30 12:00:00
